true,pred,std,residual
0.008360008,0.04156181,0.066290215,-0.0332018
1.3141576,1.3292753,0.20594746,-0.015117645
0.37402984,0.26106596,0.062014062,0.112963885
-0.5749499,-0.37198827,0.0924394,-0.20296165
0.3691556,0.2322795,0.06488861,0.13687609
0.15688045,0.13551416,0.06431294,0.021366298
0.11916557,-0.0064406223,0.07629438,0.1256062
-3.0610628,-3.452919,0.33439976,0.3918562
1.2654825,1.1382511,0.13047343,0.12723148
0.22332063,0.25551447,0.09276181,-0.03219384
1.1558897,1.4072386,0.15290195,-0.25134885
0.4145527,0.22343756,0.20316601,0.19111513
1.9661477,1.7846,0.18695557,0.18154764
0.12983039,0.20240231,0.085461,-0.07257192
-0.1499657,-0.22085696,0.07639403,0.07089126
-0.029559089,0.14950539,0.07533163,-0.17906448
0.8163013,0.74887735,0.091768585,0.06742394
0.5303479,0.63704425,0.07857342,-0.10669637
0.3000848,0.2980656,0.08606469,0.0020191967
0.07020937,0.004620467,0.077519,0.0655889
-0.022637505,-0.083000824,0.05663127,0.06036332
0.39903536,0.5034393,0.07396423,-0.10440394
-0.16435538,-0.14154908,0.11805714,-0.022806302
0.40928054,0.25353664,0.067315154,0.1557439
-0.6169214,-0.38759807,0.100582585,-0.22932336
0.2813041,0.3009187,0.12442248,-0.019614607
0.15972811,-1.2530324,0.2418086,1.4127605
1.2855978,1.2433692,0.1538847,0.04222858
0.5682333,-0.034282967,0.14377958,0.6025163
1.26612,1.2754921,0.12687476,-0.009372115
-0.37819076,0.12569222,0.090744436,-0.503883
0.8826295,0.9550222,0.1141299,-0.0723927
-0.17356765,-0.006325045,0.063853145,-0.1672426
-0.36187318,-0.24245651,0.09177153,-0.11941667
-0.5526718,-0.32487333,0.19103336,-0.22779846
0.7136909,0.64689684,0.08710111,0.06679404
0.17529152,0.17497526,0.08786748,0.00031626225
0.62393636,0.44695818,0.07547915,0.17697817
-0.8574776,-0.91541463,0.12336185,0.057937026
0.4573796,0.9096186,0.11605373,-0.452239
0.447582,0.46400544,0.07425478,-0.016423434
-0.06460875,0.015652884,0.06655047,-0.08026163
0.07016796,0.14238916,0.11437065,-0.072221205
0.5303437,0.4919339,0.08078918,0.0384098
-0.56709754,-0.88762265,0.16692385,0.3205251
2.8495767,2.6807582,0.29633352,0.16881847
-0.40484554,-0.4299801,0.0918877,0.025134563
0.2177463,0.15654641,0.05103819,0.06119989
1.1666021,0.98002857,0.13389787,0.18657357
-0.052920572,-0.25590587,0.15378974,0.20298529
0.30371884,0.16550623,0.08331579,0.1382126
0.61980665,0.47909546,0.06590358,0.14071119
0.28921822,0.23971072,0.0882557,0.0495075
-1.2870233,-0.85863227,0.2021273,-0.42839104
-1.7989745,-0.908216,0.3154111,-0.8907585
-0.32013756,-0.5485138,0.11095224,0.22837627
0.18885252,-0.025430316,0.08722633,0.21428284
0.06951016,0.025623647,0.087215364,0.043886513
-0.5747602,-0.38972783,0.12652153,-0.18503237
-0.80530214,-1.0289404,0.15895995,0.2236383
-0.5464637,-0.6225749,0.20143543,0.0761112
-0.721809,-0.6214984,0.13157177,-0.10031062
0.2261831,-0.0018382923,0.06974103,0.2280214
-3.8914175,-3.7409203,0.35273403,-0.1504972
0.6193665,0.57874036,0.08654831,0.04062617
0.3143392,0.13521582,0.07937109,0.17912337
0.26471627,0.18096595,0.124052554,0.08375032
0.2446946,0.12520114,0.06696163,0.11949347
-0.019046446,-0.2006009,0.1288445,0.18155447
0.04691508,0.07608406,0.044024296,-0.029168982
-0.13313147,-0.14763536,0.105600476,0.014503881
0.07062107,0.032074004,0.08001186,0.03854707
-0.030563273,-0.33944842,0.12632401,0.30888516
-3.5317721,-2.736677,0.26831648,-0.7950952
0.1088079,-0.16869731,0.12102154,0.27750522
-0.24122351,-0.21930002,0.09480725,-0.021923497
-3.5236845,-2.1171339,0.2485103,-1.4065506
0.030812362,0.099300765,0.0770989,-0.068488404
-0.4830998,-0.20441261,0.11090102,-0.27868718
1.2139429,1.079416,0.11913945,0.13452685
0.14984916,0.4139337,0.09030297,-0.26408452
0.38529706,0.13880675,0.21932046,0.24649031
-0.086515196,-0.06718605,0.08299098,-0.019329146
-2.0588043,-2.2372246,0.2889295,0.1784203
1.4308923,1.4095417,0.16580361,0.021350622
-0.026754672,-0.019792864,0.08600923,-0.0069618076
-0.7065824,-0.5146779,0.07876145,-0.19190454
0.4141093,0.36721787,0.11255434,0.04689142
-0.8968096,-1.0753447,0.17566821,0.1785351
0.313529,0.2973656,0.11716421,0.016163409
-0.057268906,0.037772123,0.05028195,-0.09504103
-0.108049095,-0.03831365,0.09379233,-0.069735445
-3.3015084,-2.6681077,0.27088848,-0.6334007
-0.91283464,-0.7992386,0.11749538,-0.11359602
-0.694709,-0.25760373,0.09441527,-0.43710527
-1.2764385,-0.39029568,0.1710657,-0.8861428
-0.018959552,0.0293415,0.06914738,-0.048301052
1.2670436,1.0031326,0.13195178,0.263911
-1.6556224,-1.9864482,0.2953077,0.3308258
0.25382504,0.29255807,0.10781807,-0.038733035
0.612275,0.6796991,0.18404637,-0.06742412
0.26079598,0.17459086,0.062716156,0.086205125
1.1295716,1.1889884,0.15897694,-0.05941689
-0.8755084,-0.8513653,0.13081728,-0.0241431
0.89752185,0.9148757,0.10389578,-0.017353833
0.20003618,0.17329083,0.090269595,0.02674535
-2.4371848,-0.91899055,0.17663059,-1.5181942
0.2045544,0.25320122,0.11936077,-0.048646823
0.09863641,0.11905585,0.059172664,-0.020419441
0.3212036,-0.21833453,0.15864979,0.53953815
-0.5891002,-0.47264406,0.11861188,-0.11645612
0.09076746,0.062352702,0.04329097,0.028414756
0.5066365,0.4611474,0.063865155,0.045489103
-0.32764947,-0.12361323,0.09461194,-0.20403624
0.092581056,-0.097102515,0.06186202,0.18968357
0.948076,0.91118014,0.11376881,0.03689587
-1.0774981,-1.0865424,0.16901743,0.00904429
-0.040884875,0.047755245,0.12993068,-0.08864012
-0.036391437,0.03809335,0.049698967,-0.07448479
-0.46548176,-0.3942366,0.12136799,-0.07124516
-0.08890639,-0.14417909,0.08196141,0.0552727
0.68691885,0.7393842,0.11547457,-0.05246532
0.4889571,0.35660666,0.07300667,0.13235044
0.3504794,0.28062826,0.06484632,0.06985113
0.22574706,-0.0048886556,0.09806217,0.23063572
3.002002,2.5540545,0.26555163,0.4479475
0.33385476,-0.03473605,0.17994525,0.3685908
0.3711957,0.037992015,0.1441071,0.33320367
-0.13722931,-0.10908542,0.07279129,-0.02814389
1.2009672,1.1349744,0.12297772,0.06599283
-0.18974273,-0.36902007,0.10784286,0.17927735
-0.693705,-0.50746566,0.09326303,-0.18623936
-0.26245147,-0.19185378,0.10690775,-0.07059769
-0.20702715,-0.238573,0.09385755,0.031545848
0.34573805,0.8474299,0.123491466,-0.5016918
0.10439246,0.37098455,0.06773171,-0.2665921
1.3771794,1.3507135,0.14791793,0.026465893
-3.8444822,-3.5827458,0.35958552,-0.2617364
1.4273131,1.2049248,0.14145444,0.22238827
-3.2084458,-2.6134346,0.4139408,-0.59501123
-0.75292754,-1.2244023,0.14586018,0.47147477
0.079192616,-0.10314196,0.15607686,0.18233457
1.0995734,0.9671765,0.16137299,0.13239688
0.33748785,0.46619278,0.13379335,-0.12870494
-2.5813704,-2.449095,0.27358902,-0.13227534
0.111084744,-0.027281588,0.06936177,0.13836633
0.83390355,1.1185286,0.16575055,-0.28462505
-0.02569113,0.07043704,0.142812,-0.096128166
0.07377776,-0.14124405,0.10253229,0.21502182
0.9080398,0.88706034,0.17464633,0.020979464
0.010252372,-0.17615621,0.080228105,0.18640858
0.022904241,-0.33708593,0.13769025,0.35999018
-0.66905004,-0.15419723,0.119897656,-0.5148528
0.32051426,0.16042694,0.08195285,0.16008732
-0.014740894,0.10278436,0.12916511,-0.11752525
-0.005346098,-0.079964876,0.074164435,0.07461878
0.35350382,0.30452833,0.06415929,0.048975497
0.13063984,0.033800233,0.12991785,0.09683961
0.2071726,0.13336587,0.057221986,0.07380673
-0.03764777,0.02525512,0.06085539,-0.06290289
-2.6853392,-2.53064,0.25556356,-0.15469933
1.6700603,1.7306968,0.18884727,-0.06063652
0.705035,0.62379456,0.09756081,0.081240416
-0.6859837,-1.2312294,0.19908603,0.5452457
-0.38194862,-1.5502478,0.21372968,1.1682992
0.3801759,0.37715966,0.071910456,0.0030162334
-0.038411375,-0.17983037,0.09365343,0.141419
-0.44168195,-0.62493247,0.11544549,0.18325052
-0.091751195,-0.34169182,0.13127895,0.24994063
-0.09839835,-0.17754534,0.07857419,0.07914699
0.0129022645,0.38651717,0.062488317,-0.3736149
-0.5568413,-0.31223822,0.087531336,-0.2446031
-0.99581856,-0.25267416,0.12541072,-0.7431444
-0.54700327,-0.41254613,0.07139498,-0.13445714
-0.029299127,0.019254776,0.05794364,-0.048553903
1.0579513,1.010571,0.10874313,0.04738033
0.6157247,0.50067174,0.06753887,0.11505294
-0.22172235,0.1667613,0.07668355,-0.38848364
0.5678193,0.29837105,0.14546193,0.26944825
-3.1740658,-2.2828538,0.2713824,-0.891212
-0.14308915,-0.16700944,0.08083757,0.023920298
-0.09519125,0.0028757653,0.080128215,-0.098067015
0.6738719,0.45400268,0.20515406,0.2198692
1.107393,1.1077924,0.13529563,-0.00039935112
-0.20222703,-0.31566033,0.17101344,0.1134333
0.08917955,-0.091942444,0.10441672,0.181122
1.486054,1.3962396,0.17616288,0.089814305
0.009017852,-0.02260925,0.06428732,0.031627104
-2.245664,-1.9569188,0.30339667,-0.28874505
0.30668715,0.493051,0.079586856,-0.18636385
0.09434458,0.057737205,0.10414898,0.036607374
-0.79873675,-0.23764183,0.11729487,-0.56109494
0.1347594,0.2548498,0.06632535,-0.120090395
0.58499193,0.49994546,0.068529464,0.08504647
0.32679138,0.28759608,0.09194777,0.0391953
0.2916589,0.16197844,0.10714385,0.12968047
0.3895378,0.43766308,0.06924704,-0.048125267
0.13162546,-0.0005546543,0.07209402,0.13218011
-0.13043804,-0.14029258,0.057197187,0.00985454
-2.831944,-2.9619002,0.29788685,0.12995625
-0.50514114,-0.42325222,0.11120915,-0.081888914
-0.45264074,-0.6122478,0.11102824,0.15960708
0.68329394,0.5580816,0.080116324,0.12521231
2.8492224,2.7639644,0.28441638,0.08525801
2.8044956,2.7178266,0.25883815,0.08666897
0.661333,0.77554137,0.23672912,-0.11420834
2.1947677,2.1850414,0.22944914,0.009726286
0.17912893,0.19130112,0.10874221,-0.012172192
1.0370953,0.71069944,0.11098728,0.32639587
0.9827975,1.0757896,0.121037155,-0.09299207
-0.4801211,-0.2935348,0.06821277,-0.18658632
-0.5854879,-0.35024294,0.105558924,-0.23524496
0.40843698,0.5183683,0.0863725,-0.10993132
-0.18869314,-0.009463554,0.12033724,-0.17922959
-0.38344803,-0.3392614,0.11457538,-0.044186622
-1.7491956,-1.2220029,0.20211264,-0.5271927
-1.079544,-0.9278252,0.1460244,-0.15171874
2.462279,2.42695,0.23842491,0.035329103
-0.053748846,-0.19950983,0.09788328,0.14576098
-0.7072221,-0.16066988,0.11225132,-0.54655224
-0.20440015,-0.05259229,0.06760044,-0.15180786
-0.10677456,-0.0803885,0.06912922,-0.02638606
-0.033389628,0.005590662,0.05239384,-0.03898029
2.134056,1.991667,0.19256286,0.14238906
3.0495782,2.8842487,0.2989202,0.16532946
-0.029730402,0.0515417,0.050681848,-0.0812721
1.2406646,1.1023772,0.12011518,0.13828743
0.00021813462,-0.017669095,0.07846263,0.01788723
-0.8935157,-0.42189154,0.08754222,-0.47162417
0.6767303,0.51240534,0.11040357,0.16432494
0.03638659,-0.2716382,0.08016173,0.3080248
0.010013778,-0.14624152,0.0896865,0.15625529
0.28184548,0.28557894,0.14659008,-0.0037334561
-0.9678487,-0.55457515,0.11933135,-0.41327357
1.456484,1.1266509,0.13006975,0.32983303
-0.19846314,-0.19302537,0.12943445,-0.0054377764
0.031290926,-0.13588215,0.08581867,0.16717309
0.6639381,0.6037002,0.08568791,0.060237885
-0.27699274,-0.23297457,0.077872775,-0.044018164
4.7675667,4.575266,0.4569842,0.1923008
0.5922779,0.45006606,0.09180965,0.14221182
-0.7901367,0.985445,0.96472174,-1.7755817
-0.52302194,-0.46679896,0.1506078,-0.056222975
-0.116586454,0.088695176,0.06995179,-0.20528163
-0.20619892,-0.4827546,0.13158095,0.27655566
-0.55626667,-0.93357855,0.2164067,0.3773119
-0.66660166,-0.9065419,0.14193587,0.23994023
0.084667705,-0.013742658,0.1028987,0.09841036
0.40017003,0.6492538,0.11661742,-0.24908376
0.053272065,0.11141183,0.09758056,-0.058139767
-0.23593983,-0.26647675,0.091243535,0.03053692
0.6704248,0.7101226,0.13156158,-0.039697766
0.061182573,0.14008111,0.0728146,-0.078898534
0.08564349,0.05786728,0.055593885,0.027776212
0.21183191,0.09896634,0.07060036,0.112865575
-0.23289463,-0.3664469,0.10320215,0.13355228
0.7093847,0.60567325,0.10486261,0.103711426
0.6735028,0.6614078,0.09859408,0.0120949745
-2.6249418,-1.985454,0.2902051,-0.63948786
-2.1647496,-1.3698938,0.3662618,-0.79485583
-0.49546248,-0.90981597,0.11568044,0.4143535
0.02057903,0.09029219,0.07213547,-0.06971316
0.74660814,0.7682794,0.10345315,-0.021671236
-0.09490847,-0.27747336,0.07691392,0.18256488
2.6841507,2.4076018,0.24925636,0.27654886
-0.20625514,-0.35097244,0.16419858,0.1447173
0.0702636,0.105047375,0.070800275,-0.034783773
0.6264307,0.5393559,0.09612792,0.087074816
0.47642225,0.1534387,0.10002868,0.32298356
0.05492105,0.12823781,0.05668461,-0.07331677
-0.55717534,-0.83303624,0.21239215,0.2758609
-0.7096713,-0.21046636,0.1284279,-0.49920496
-0.077470414,-0.18220384,0.09506958,0.10473343
0.8830011,0.87492555,0.13929151,0.008075535
-0.02101893,-0.08862265,0.068560004,0.06760372
-0.9287303,-1.0315578,0.2436724,0.10282749
0.15927565,0.1499397,0.06495353,0.00933595
0.006550318,0.004969239,0.06203299,0.0015810793
-0.30327016,-0.2529439,0.083743624,-0.050326258
-0.33236593,-1.4334439,0.21440895,1.101078
-0.38804087,0.11727166,0.080220155,-0.50531256
0.8145557,0.7241674,0.24129587,0.0903883
0.020992165,-0.0010043674,0.05987778,0.021996533
0.20531386,0.2474928,0.09907123,-0.042178944
-0.99798536,-1.1919122,0.25075346,0.19392681
-1.013906,-0.5534179,0.15348783,-0.46048808
-0.21796978,0.0051172627,0.08653374,-0.22308704
-3.7178924,-3.1250029,0.31883222,-0.59288955
0.123779915,-0.016540669,0.06892966,0.14032058
2.154565,2.00679,0.21307887,0.14777517
0.24435581,0.30011258,0.062064115,-0.055756763
0.5040091,0.52976567,0.077276565,-0.025756538
2.1517866,2.0393617,0.20910592,0.11242485
-0.3520497,-0.3141191,0.10137257,-0.037930608
-1.0950838,-1.4961041,0.19647922,0.4010203
-0.15176937,-0.19785763,0.07731555,0.046088263
-0.75733745,-0.90139353,0.1829975,0.14405608
-2.7427325,-0.26020318,0.2683664,-2.4825294
-0.8754636,-0.85434043,0.16034922,-0.02112317
-0.18781257,-0.13127993,0.094249904,-0.056532636
-0.75480705,-0.7087115,0.14730234,-0.04609555
-2.3735712,-3.1295772,0.31857967,0.756006
-0.7524693,-0.68010485,0.18309379,-0.07236445
-0.24462561,-0.26972142,0.12519518,0.025095806
-0.0023622036,0.06947582,0.04294532,-0.07183803
-0.15430823,-0.4523148,0.08564587,0.29800656
-1.3555015,-2.3154836,0.2658963,0.95998204
-0.53621274,-0.40574843,0.1488251,-0.13046432
-2.0819762,-1.5096385,0.26158828,-0.5723376
-0.76291794,-1.1028255,0.14015771,0.3399076
0.29134354,0.071572006,0.05708333,0.21977153
-0.17500943,-0.14640653,0.078469396,-0.028602898
0.91835564,0.29710615,0.13121952,0.6212495
-1.8961042,-2.512504,0.26911536,0.6163999
0.9158907,0.91707385,0.1297603,-0.0011831522
1.1882648,1.2781813,0.14611314,-0.08991647
-0.15132688,0.14150684,0.09067063,-0.29283372
0.035521243,-0.16235353,0.08608113,0.19787477
0.69889206,0.6456021,0.08726939,0.05328995
0.024508325,-0.30878857,0.09272457,0.3332969
-0.76863575,-0.81276226,0.18846177,0.04412651
2.2226706,2.1157274,0.22467023,0.10694313
0.29890314,0.23598301,0.077686295,0.06292012
-0.36657336,-0.24384516,0.11051947,-0.1227282
0.18836647,0.16136108,0.072520636,0.02700539
0.07866462,-0.12652253,0.09496455,0.20518714
0.056011736,0.076186456,0.04526095,-0.02017472
-0.3259105,-0.18196268,0.099139646,-0.14394782
0.32491705,0.17230736,0.05192752,0.15260969
0.2715535,0.2634922,0.07706738,0.00806129
-0.44738692,-0.259548,0.06720145,-0.18783891
0.103491336,0.086232364,0.08604712,0.017258972
0.34467983,0.18802693,0.05419588,0.1566529
0.114199825,0.42355588,0.103521004,-0.30935606
-0.013096813,0.08684026,0.13610259,-0.09993707
0.23424347,0.24009597,0.06676069,-0.0058525056
0.7368079,0.794842,0.12046425,-0.058034122
0.14081344,0.034449972,0.08259139,0.10636347
0.25098976,0.35018933,0.07889086,-0.09919956
-0.30932638,-0.08935454,0.11435759,-0.21997184
1.667076,1.4546138,0.16018459,0.21246219
-0.050034493,-0.12020472,0.096546516,0.07017022
-1.550714,-1.2151023,0.17935942,-0.3356117
-0.20976545,-0.3650226,0.06585626,0.15525715
-2.6494064,-2.4528944,0.3028003,-0.19651198
-0.8615756,-0.38346726,0.116589464,-0.47810835
0.058922656,0.13149145,0.041793603,-0.0725688
1.3529376,1.4727501,0.16759887,-0.11981249
-0.29106173,-0.024813086,0.109617054,-0.26624864
-0.21001232,-0.38509896,0.08792197,0.17508665
-1.6953416,-1.5720167,0.1919991,-0.12332487
0.13133097,0.123384036,0.11266104,0.007946931
0.724669,0.755432,0.09935133,-0.03076303
0.11638277,-0.176875,0.10491167,0.29325777
0.14646687,0.019900547,0.04476469,0.12656632
0.40003946,0.40298387,0.09653657,-0.0029444098
0.19979024,-0.0035612169,0.08575973,0.20335145
0.636628,0.3348367,0.088397406,0.30179128
0.14065723,0.08947717,0.0624296,0.051180065
-0.051507972,0.0030075018,0.077007435,-0.054515474
1.614549,1.522533,0.16064432,0.09201598
-0.78753555,-0.8023016,0.15603954,0.014766037
-0.24996066,0.007941197,0.09602136,-0.25790185
-1.7550353,-0.6512446,0.2111471,-1.1037908
0.401398,0.284867,0.094996326,0.116531014
0.9589995,0.74950624,0.08650448,0.20949328
0.33260533,0.31938595,0.10232684,0.013219386
0.06439695,0.08663074,0.06989772,-0.022233792
-0.12931374,-0.18236454,0.10132779,0.0530508
1.5552143,1.7263204,0.1830087,-0.1711061
-0.7480015,-0.16972731,0.081636384,-0.5782742
-1.89322,-2.3547142,0.319649,0.4614942
0.0967575,-0.24678908,0.098244965,0.34354657
-0.7325432,-0.3306287,0.07704566,-0.40191448
-1.2358544,-0.5913224,0.12904003,-0.64453197
0.23602405,0.18599714,0.07106406,0.05002691
-0.22426341,-0.1339437,0.07242546,-0.09031971
0.864141,0.81974745,0.100064814,0.04439354
0.7994989,0.72867477,0.093335696,0.070824146
-0.7718492,-0.59386206,0.116696596,-0.17798716
-0.45110974,-0.39251506,0.11277872,-0.058594674
-0.093273394,-0.009469515,0.068492755,-0.08380388
-0.047679335,-0.16833808,0.10744983,0.12065874
0.2839375,0.22331464,0.08081624,0.06062287
-0.32213268,-0.18275817,0.081456386,-0.13937451
-1.0213994,-1.1230422,0.20806238,0.10164285
-0.6394152,-1.0921422,0.15116617,0.45272702
0.071604274,-0.041784562,0.124332376,0.11338884
-0.3303165,-0.39031878,0.12327875,0.060002267
-0.20174067,-0.07401604,0.06103852,-0.12772462
-0.03758957,-0.22121358,0.096107945,0.18362401
0.8389626,0.820118,0.10551673,0.018844604
-1.045202,-0.7472388,0.26666087,-0.2979632
-0.12770802,-0.08428311,0.069090165,-0.043424904
2.1837246,2.2458777,0.23439692,-0.0621531
0.07794875,0.051718436,0.05371178,0.026230313
-0.025249219,-0.135171,0.09889031,0.109921776
-0.5474352,-0.325094,0.08791376,-0.22234121
0.21296334,0.12494684,0.075245045,0.0880165
-0.0697181,-0.19048423,0.097797565,0.120766126
-1.1186672,-0.9057549,0.16690612,-0.21291232
0.68296695,0.7269167,0.13827212,-0.043949723
0.13781178,-0.33840016,0.10189126,0.47621194
0.59688365,0.46404582,0.15662828,0.13283783
0.9740539,0.85810345,0.14759949,0.115950465
0.06951022,0.04291991,0.09152424,0.02659031
2.8912125,3.0423832,0.28247204,-0.15117073
-0.9882592,-1.5806055,0.28528878,0.5923463
0.64138615,0.9061887,0.1604593,-0.26480258
1.3632048,1.1375445,0.12293734,0.22566032
-0.56189406,-0.37440294,0.1366119,-0.18749112
-0.20394784,-0.21306714,0.11179221,0.009119302
0.17987141,0.10469651,0.076831765,0.0751749
-0.32748625,-0.69551873,0.14388749,0.3680325
0.075301945,0.06299831,0.083975665,0.0123036355
0.18670686,0.1588155,0.0845932,0.027891353
3.14193,2.432849,0.25492936,0.7090812
0.5087286,0.13722315,0.1344026,0.37150547
0.07976106,-0.0548012,0.08798602,0.13456225
0.2671936,0.23692757,0.06855932,0.030266017
0.19372901,0.35946044,0.22794735,-0.16573143
-1.2008785,-1.0793611,0.22309847,-0.12151742
-0.043569405,0.012188973,0.07348996,-0.05575838
-1.2132823,-0.97858053,0.14521821,-0.23470181
-0.15834022,-0.11876565,0.08501656,-0.039574564
-0.3797594,-0.1710264,0.060606122,-0.208733
0.6272417,0.32692552,0.07156126,0.30031615
-1.5280918,-0.23351413,0.21247429,-1.2945776
0.44680047,0.3334133,0.05537031,0.11338717
-1.113765,-0.73091996,0.13126114,-0.38284504
-0.71933675,0.034796916,0.1562164,-0.75413364
-0.2814165,-0.011371539,0.08232514,-0.27004495
-0.11350069,-0.055197984,0.065120846,-0.058302708
2.5210845,2.5564747,0.2787633,-0.03539014
0.07113412,0.07890551,0.121298455,-0.0077713877
0.2742902,0.3971358,0.06525184,-0.12284559
2.3385096,2.3005419,0.22845861,0.037967682
-0.045279883,-0.20927088,0.08126216,0.163991
-0.33009169,-0.2177847,0.09421737,-0.11230698
-0.56961,-0.2859188,0.083821386,-0.2836912
0.89338285,1.12757,0.13885902,-0.23418719
0.024036083,-0.03229494,0.05155435,0.056331024
0.40000042,0.1410238,0.095421515,0.25897664
-0.03709212,-0.17785992,0.117774576,0.1407678
-0.26093543,-0.31974965,0.08450022,0.058814228
-0.3578287,-0.45520166,0.09588562,0.09737295
-0.48339888,-0.28521344,0.10224745,-0.19818544
-0.67027134,-0.13871269,0.1800784,-0.53155863
2.8309677,3.025664,0.31511486,-0.19469643
-0.117093,-0.45233813,0.1255346,0.33524513
0.08230165,-0.0869614,0.10061788,0.16926305
-0.21287967,-0.39116496,0.086703435,0.17828529
0.066025294,-0.46641913,0.11144304,0.5324444
0.41992188,0.37107608,0.08100757,0.048845798
2.8626416,2.6816916,0.29373327,0.18094993
1.1666237,1.0188106,0.14311782,0.14781308
0.46205786,0.32653195,0.06409796,0.13552591
-0.6252875,-0.3858289,0.09677462,-0.23945856
0.12904054,-0.13542303,0.1111958,0.26446357
0.7645646,0.76721525,0.100769036,-0.0026506782
-0.2262999,-0.3086,0.13138191,0.08230011
0.087672964,-0.16915932,0.11771419,0.2568323
-0.71215856,-0.5776531,0.09383874,-0.13450545
0.12599415,0.17656289,0.09511454,-0.050568745
-0.2357701,-0.5993876,0.113732755,0.36361748
-1.0076667,-1.0238804,0.15543923,0.016213655
-0.47035953,0.06520114,0.13454112,-0.53556067
-0.6143251,-0.019362476,0.06751274,-0.59496266
-0.043433033,-0.36762887,0.09239991,0.32419583
-0.6273722,-0.57735234,0.0935495,-0.05001986
0.53582066,0.55952704,0.08488655,-0.023706377
0.80777067,1.0189735,0.10312615,-0.2112028
0.035590485,0.009687923,0.06513435,0.025902562
3.1666129,3.1013086,0.2995722,0.06530428
-2.3953652,-2.100784,0.255299,-0.29458117
0.24864142,0.108477876,0.09128916,0.14016354
-0.19924408,-0.27429914,0.105225846,0.07505506
0.6491745,0.6192918,0.07195686,0.029882729
0.08540841,-0.028765447,0.07284138,0.11417386
0.5518782,0.6025935,0.11711229,-0.050715268
-0.16420627,-0.063289896,0.08262383,-0.10091637
-0.41274112,-0.05938907,0.08495235,-0.35335207
-0.028595908,0.055747326,0.10640294,-0.08434323
-1.5963752,-1.9804405,0.403243,0.38406527
-0.01803209,0.011173235,0.057360448,-0.029205326
0.16795576,-0.14650689,0.108898155,0.31446266
-0.06706485,-0.14720696,0.08615371,0.08014211
0.84912395,0.30372053,0.17693995,0.5454034
0.51844156,0.55329096,0.08438371,-0.034849405
-0.267029,-0.24536887,0.1794596,-0.02166012
-2.00619,-1.1152015,0.17009096,-0.8909886
0.47858724,0.34622034,0.13276044,0.1323669
0.87286526,0.59454906,0.14919093,0.2783162
1.2157588,1.1749961,0.1764385,0.040762663
-0.27059266,0.34551013,0.07440971,-0.6161028
0.06459033,-0.2547143,0.13618891,0.31930465
0.4091282,0.34189305,0.062158592,0.06723514
-0.23868158,-0.106013514,0.048984364,-0.13266808
-0.77524227,-0.6754511,0.18492132,-0.09979117
2.33055,2.1845243,0.22240534,0.14602566
-0.28013763,-0.23149706,0.11382574,-0.048640564
-0.4840485,-0.5063197,0.13432774,0.022271216
